code	observations	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8	Cluster_9	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Cluster_32	Cluster_33	Cluster_34	Cluster_35	Cluster_36	Cluster_37	Cluster_38	Cluster_39	Cluster_40	Cluster_41	Cluster_43	Cluster_44	Cluster_45	Cluster_46	Cluster_47	Cluster_48	Cluster_49	Cluster_50	Cluster_51	Cluster_52	Cluster_53	Cluster_54	Cluster_55	Cluster_56	Cluster_57	Cluster_59	Cluster_61	Cluster_62	Cluster_63	Cluster_64	Cluster_65	Cluster_66	Cluster_67	Cluster_68	Cluster_69	Cluster_70	Cluster_71	Cluster_72	Cluster_74	Cluster_75	Cluster_77	Cluster_78	Cluster_79	Cluster_80	Cluster_81	Cluster_82	Cluster_83	Cluster_84	Cluster_85	Cluster_86	Cluster_87	Cluster_88	Cluster_90	Cluster_91	Cluster_92	Cluster_93	Cluster_96	Cluster_97	Cluster_98	Cluster_99	Cluster_101	Cluster_103	Cluster_105	Cluster_106	Cluster_107	Cluster_108	Cluster_109	Cluster_110	Cluster_112	Cluster_113	Cluster_114	Cluster_115	Cluster_117	Cluster_118	Cluster_119	Cluster_121	Cluster_122	Cluster_123	Cluster_125	Cluster_128	Cluster_129	Cluster_130	Cluster_131	Cluster_133	Cluster_134	Cluster_135	Cluster_136	Cluster_137	Cluster_139	Cluster_140	Cluster_141	Cluster_142	Cluster_145	Cluster_148	Cluster_150	Cluster_151	Cluster_153	Cluster_154	Cluster_156	Cluster_157	Cluster_158	Cluster_159	Cluster_160	Cluster_161	Cluster_163	Cluster_164	Cluster_165	Cluster_167	Cluster_169	Cluster_170	Cluster_171	Cluster_172	Cluster_173	Cluster_174	Cluster_175	Cluster_176	Cluster_177	Cluster_178	Cluster_180	Cluster_182	Cluster_183	Cluster_185	Cluster_186	Cluster_188	Cluster_189	Cluster_191	Cluster_192	Cluster_195	Cluster_196	Cluster_199	Cluster_200	Cluster_201	Cluster_203	Cluster_204	Cluster_205	Cluster_206	Cluster_207	Cluster_208	Cluster_209	Cluster_211	Cluster_212	Cluster_220	Cluster_221	Cluster_223	Cluster_224	Cluster_225	Cluster_226	Cluster_228	Cluster_229	Cluster_230	Cluster_231	Cluster_233	Cluster_234	Cluster_235	Cluster_236	Cluster_237	Cluster_239	Cluster_240	Cluster_241	Cluster_242	Cluster_243	Cluster_244	Cluster_253	Cluster_256	Cluster_257	Cluster_259	Cluster_260	Cluster_261	Cluster_262	Cluster_265	Cluster_266	Cluster_269	Cluster_270	Cluster_271	Cluster_272	Cluster_275	Cluster_278	Cluster_280	Cluster_281	Cluster_282	Cluster_283	Cluster_284	Cluster_286	Cluster_287	Cluster_288	Cluster_290	Cluster_292	Cluster_293	Cluster_296	Cluster_297	Cluster_299	Cluster_302	Cluster_304	Cluster_306	Cluster_308	Cluster_311	Cluster_316	Cluster_317	Cluster_320	Cluster_323	Cluster_324	Cluster_325	Cluster_327	Cluster_328	Cluster_329	Cluster_331	Cluster_332	Cluster_333	Cluster_336	Cluster_337	Cluster_340	Cluster_346	Cluster_347	Cluster_349	Cluster_356	Cluster_358	Cluster_359	Cluster_363	Cluster_364	Cluster_367	Cluster_371	Cluster_372	Cluster_373	Cluster_375	Cluster_376	Cluster_378	Cluster_386	Cluster_390	Cluster_410	Cluster_411	Cluster_413	Cluster_415	Cluster_421	Cluster_422	Cluster_423	Cluster_432	Cluster_442	Cluster_444	Cluster_448	Cluster_460	Cluster_485	Cluster_488	Cluster_493	Cluster_504	Cluster_525	Cluster_553	Cluster_556	Cluster_559	Cluster_566	Cluster_598	Cluster_662	Cluster_766
s017	12570	2457	4666	136	274	1079	641	146	1	0	137	0	0	1	0	0	116	1	17	10	0	0	0	43	0	265	0	0	2	0	97	0	0	0	19	0	56	0	0	9	0	0	65	3	0	11	47	76	0	90	10	0	9	0	39	0	0	14	0	4	4	77	615	0	19	6	54	0	19	543	0	0	4	11	0	0	0	2	0	1	1	0	0	3	0	7	2	11	22	3	6	13	0	0	7	0	0	0	0	0	39	1	10	0	41	0	0	0	1	0	0	0	1	0	0	0	0	0	0	12	0	0	0	8	0	4	0	14	0	1	0	3	1	0	0	67	3	7	5	3	17	0	3	5	2	0	0	0	0	0	0	1	0	0	13	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	0	27	1	0	1	1	1	0	0	1	2	4	0	0	0	15	2	3	0	0	5	1	0	8	40	0	2	0	0	0	0	0	0	3	2	0	0	0	2	0	6	3	0	0	26	0	1	0	5	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	50	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	9	0	0	0	0	1	4	0	0	0	0	0	81	0	0	0
s030	12592	4901	6	2818	1531	1186	483	0	214	151	170	0	4	0	6	505	101	0	1	0	0	0	0	23	0	35	0	0	0	0	1	0	0	0	0	0	0	0	64	0	92	0	0	0	7	13	5	0	0	0	7	0	0	0	12	0	0	9	0	14	0	13	61	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	0	6	0	0	8	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	6	3	0	1	0	0	1	0	4	0	1	1	2	0	2	0	2	3	2	0	2	2	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	1	0	0	3	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	5	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
s050	12592	5314	0	8	3252	2125	449	1	36	0	0	7	0	557	0	5	92	0	0	12	0	0	0	41	0	410	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	30	7	0	0	0	0	0	0	0	20	0	0	22	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	9	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	3	6	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	4	12	2	0	0	2	0	0	33	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s092	12666	5214	18	17	1583	1413	296	0	1	0	5	0	0	0	0	227	107	0	0	0	0	0	0	1394	0	0	0	0	0	0	2	0	0	0	1974	0	0	0	0	0	181	0	0	0	0	16	4	0	0	1	0	0	0	0	15	0	0	4	0	19	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	14	0	0	0	0	10	0	0	38	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	16	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s058	12802	4765	1	2	2492	1943	1	0	26	15	19	0	1016	830	1	4	216	0	0	0	0	9	0	27	0	0	0	0	0	0	4	0	0	0	0	1079	0	0	0	0	27	1	1	0	0	15	0	0	0	0	0	0	0	0	16	0	0	14	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	22	0	0	0	7	0	0	0	0	3	1	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	8	0	0	3	5	0	0	0	0	0	0	4	0	0	0	0	7	0	19	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	17	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	65	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s164	12804	5638	1	273	1053	93	29	27	24	81	46	0	0	3925	0	0	50	0	0	48	0	181	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	2	0	87	193	0	0	0	23	0	0	5	0	15	0	0	22	0	0	0	28	35	3	0	8	0	0	0	0	0	0	0	276	9	0	1	0	0	0	0	0	0	0	19	0	0	9	18	0	0	0	0	4	12	2	0	0	42	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	23	0	0	0	6	266	0	0	3	0	0	1	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	5	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	68	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	3	0	0	1	0	0	0	14	10	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	15	7	0	0
s034	13122	4598	4	5	3028	2585	2	1	29	0	2	0	1495	4	18	2	643	0	0	0	0	0	0	0	0	13	0	0	121	0	12	0	0	0	0	0	0	0	1	0	0	0	1	0	5	18	0	0	0	0	0	0	0	0	33	0	0	39	0	32	131	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	39	0	0	0	10	0	0	0	0	7	1	22	0	0	0	0	0	4	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	3	3	0	0	0	0	0	0	4	0	0	0	0	12	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	8	0	8	0	0	6	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s107	13132	1907	0	0	327	933	165	3	3	0	0	8884	0	1	0	0	0	0	0	0	0	0	15	4	0	0	0	0	71	0	116	7	14	0	0	0	0	0	97	0	198	0	54	0	17	0	0	0	42	0	0	0	0	0	2	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	138	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	36	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0
s080	13335	8463	9	13	1815	1699	12	0	0	0	944	0	0	1	1	0	62	0	0	0	0	0	0	51	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	34	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	6	0	8	0	0	0	6	3	0	0	0	0	0	0	8	0	0	0	0	0	0	12	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
s083	13498	6603	4	7	4415	1651	0	10	20	2	34	0	0	1	0	2	135	39	0	0	0	0	1	100	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	24	31	0	0	0	0	0	0	0	0	13	0	0	13	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	35	0	0	0	0	0	3	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	116	0	0	0	0	0	3	0	56	0	0	0	0	0	5	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s189	13541	5104	20	1945	1026	434	1075	38	9	145	746	0	0	1	0	1592	35	0	0	0	0	0	0	18	0	14	0	44	36	0	14	0	0	0	0	0	0	0	89	0	27	48	0	24	319	21	27	1	0	1	16	0	0	12	5	0	0	7	9	8	0	0	0	0	0	0	0	127	0	0	82	0	2	0	0	7	0	0	0	3	14	4	0	1	23	30	68	0	0	3	6	5	0	0	0	0	0	0	1	0	0	0	21	0	0	0	13	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	2	5	0	0	3	2	0	1	0	8	2	3	0	0	5	0	2	2	0	41	0	8	3	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	3	1	0	0	0	21	0	0	0	0	0	0	0	7	0	0	1	2	0	0	0	0	0	0	0	0	6	0	0	2	0	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	7	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s086	13631	4971	1	18	4165	4163	0	0	2	0	1	0	0	1	0	0	43	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	25	0	0	29	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	21	0	4	0	0	0	7	6	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s033	13644	3063	3	10	338	4081	450	1	3354	0	584	0	1	6	222	16	19	0	0	0	0	0	0	0	0	19	0	2	724	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	0	0	0	1	0	0	0	60	0	0	6	0	0	0	0	1	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	11	0	0	0	5	0	0	27	0	4	0	2	5	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	0	1	1	0	9	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s071	13722	5708	0	4	436	1132	148	0	5	0	1	5728	0	1	0	1	4	0	0	0	0	0	0	20	0	23	0	0	0	0	58	0	11	1	0	0	0	0	61	0	0	0	17	0	0	1	0	0	0	0	0	0	0	43	8	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	56	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0
s097	13793	6940	0	0	1609	2453	315	0	31	1308	0	0	0	0	0	93	287	0	0	0	0	18	0	9	0	0	0	0	0	0	5	0	11	0	0	0	0	0	39	0	60	0	0	0	0	34	3	0	0	0	0	0	0	0	68	0	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	20	21	0	0	0	0	0	0	0	2	1	40	0	0	18	0	0	0	157	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	9	4	0	1	0	2	0	1	8	0	0	0	5	12	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	3	0	6	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	92	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s095	13940	4671	32	0	728	1173	4028	0	0	12	2857	0	1	2	0	87	2	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	4	0	0	81	0	11	40	0	0	0	0	0	0	0	21	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	1	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	4	0	0	0	2	1	0	0	0	22	0	4	3	0	0	0	19	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s118	14084	4005	33	1309	460	2	679	2557	502	261	3057	0	0	1	0	1	54	0	45	102	0	0	0	21	0	15	13	5	0	0	9	0	0	0	0	0	0	0	7	216	62	28	0	9	0	4	15	0	0	1	4	0	1	0	0	0	0	1	0	22	0	0	0	0	0	0	68	23	0	4	2	0	70	0	0	31	0	5	0	14	5	0	0	26	0	0	25	1	0	10	0	0	0	0	13	0	0	0	0	0	20	0	0	4	7	170	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	1	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
s063	14206	7846	2952	2	942	1079	20	109	1	26	1	0	0	0	0	0	81	0	0	30	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	9	448	0	14	0	0	6	0	76	0	58	0	0	2	10	25	0	0	6	0	21	0	96	7	0	0	0	0	3	2	0	0	0	1	0	0	0	0	1	0	0	13	0	0	0	0	0	0	19	12	0	10	12	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	3	0	0	0	0	0	0	2	0	0	3	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	29	0	0	0	0	0	0	0	0	0	0	0
s106	14474	6367	0	46	934	1255	817	15	2	0	1	0	0	0	1	1	9	0	18	0	0	0	218	7	0	0	0	0	241	350	13	1160	1297	0	0	0	9	325	110	0	585	2	0	113	0	10	10	0	4	0	0	0	0	0	20	0	0	2	0	2	0	0	46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	0	55	0	0	6	0	0	0	0	0	23	0	10	0	0	0	0	0	1	4	0	0	0	2	0	1	4	0	0	0	3	5	112	0	0	2	0	0	1	0	0	0	0	0	0	121	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	2	0	21	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	11	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
s199	14505	6530	2	30	3466	421	733	0	78	0	2	1	0	20	0	0	5	0	0	0	0	0	806	8	1	0	0	0	58	605	11	286	146	0	0	0	0	515	260	0	0	0	0	0	0	41	12	0	21	0	0	268	0	1	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	6	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	1	0	21	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	25	4	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
